id,tipical,nmsize,m1,t1,m2,t2,m3,t3,m4,t4,m5,t5,brpr,brtm,rbrpr,fmht,drw,layers,mnlyr,vclyr,sllyr,xtlyr,ultlyr,description
1,flat,16,cs,3,cs,0.5,pvc,0.8,,,,,6,40,6.02,,,cs:3_cs:0.5_pvc:0.8,cs:3,cs:0.5,pvc:0.8,,,
2,flat,24,cs,3,cs,0.5,pvc,0.8,,,,,6,40,6.02,,,cs:3_cs:0.5_pvc:0.8,cs:3,cs:0.5,pvc:0.8,,,
3,flat,24,cs,3,cs,0.5,pvc,0.8,,,,,6,40,6.02,,,cs:3_cs:0.5_pvc:0.8,cs:3,cs:0.5,pvc:0.8,,,
4,flat,24,s316L,2,s316L,0.5,ptfe,0.5,,,,,6,40,6.1,,,s316L:2_s316L:0.5_ptfe:0.5,s316L:2,s316L:0.5,ptfe:0.5,,,
5,flat,24,s316L,2,s316L,0.5,ptfe,0.5,,,,,6,40,5.98,,,s316L:2_s316L:0.5_ptfe:0.5,s316L:2,s316L:0.5,ptfe:0.5,,,
6,flat,24,s316L,2,s316L,0.5,ptfe,0.5,,,,,6,40,6,,,s316L:2_s316L:0.5_ptfe:0.5,s316L:2,s316L:0.5,ptfe:0.5,,,
7,flat,3,s316L,0.2,s316L,0.2,ptfe,0.1,,,,,2,22,1.73,,,s316L:0.2_s316L:0.2_ptfe:0.1,s316L:0.2,s316L:0.2,ptfe:0.1,,,
8,flat,3,s316L,0.2,s316L,0.3,ptfe,0.1,,,,,2,22,1.83,,,s316L:0.2_s316L:0.3_ptfe:0.1,s316L:0.2,s316L:0.3,ptfe:0.1,,,
9,flat,3,s316L,0.2,s316L,0.4,ptfe,0.1,,,,,2,22,1.95,,,s316L:0.2_s316L:0.4_ptfe:0.1,s316L:0.2,s316L:0.4,ptfe:0.1,,,
10,flat,30,s316L,0.6,s316L,0.3,ptfe,0.6,,,,,0.3,120,0.321,,,s316L:0.6_s316L:0.3_ptfe:0.6,s316L:0.6,s316L:0.3,ptfe:0.6,,,
11,flat,30,s316L,0.6,s316L,0.3,ptfe,0.6,,,,,0.3,120,0.265,,,s316L:0.6_s316L:0.3_ptfe:0.6,s316L:0.6,s316L:0.3,ptfe:0.6,,,
12,flat,6,s316L,0.6,s316L,0.5,ptfe,0.6,,,,,5.5,20,4,,,s316L:0.6_s316L:0.5_ptfe:0.6,s316L:0.6,s316L:0.5,ptfe:0.6,,,
13,flat,6,s316L,0.6,s316L,0.25,ptfe,0.6,,,,,5.5,20,3.79,,,s316L:0.6_s316L:0.25_ptfe:0.6,s316L:0.6,s316L:0.25,ptfe:0.6,,,
14,flat,6,s316L,0.6,s316L,0.3,ptfe,0.6,,,,,5.5,20,5.85,,,s316L:0.6_s316L:0.3_ptfe:0.6,s316L:0.6,s316L:0.3,ptfe:0.6,,,
15,flat,6,s316L,0.6,s316L,0.2,ptfe,0.6,,,,,5.5,20,5.81,,,s316L:0.6_s316L:0.2_ptfe:0.6,s316L:0.6,s316L:0.2,ptfe:0.6,,,
16,flat,6,s316L,0.6,s316L,0.2,ptfe,0.6,,,,,5.5,20,5.6,,,s316L:0.6_s316L:0.2_ptfe:0.6,s316L:0.6,s316L:0.2,ptfe:0.6,,,
17,flat,6,s316L,0.6,s316L,0.2,ptfe,0.6,,,,,5.5,20,5.92,,,s316L:0.6_s316L:0.2_ptfe:0.6,s316L:0.6,s316L:0.2,ptfe:0.6,,,
18,flat,6,s316L,0.6,s316L,0.2,ptfe,0.6,,,,,5.5,20,5.94,,,s316L:0.6_s316L:0.2_ptfe:0.6,s316L:0.6,s316L:0.2,ptfe:0.6,,,
19,flat,4,s316L,0.1,s316L,0.2,ptfe,0.3,s316L,0.1,,,0.9,60,0.57,,,s316L:0.1_s316L:0.2_s316L:0.1_ptfe:0.3,s316L:0.1,s316L:0.2,s316L:0.1,ptfe:0.3,,
20,flat,4,s316L,0.1,s316L,0.25,ptfe,0.3,s316L,0.1,,,0.9,60,1.03,,,s316L:0.1_s316L:0.25_s316L:0.1_ptfe:0.3,s316L:0.1,s316L:0.25,s316L:0.1,ptfe:0.3,,
21,flat,4,s316L,1,s316L,0.1,ptfe,0.3,s316L,0.1,,,0.9,60,0.76,,,s316L:1_s316L:0.1_s316L:0.1_ptfe:0.3,s316L:1,s316L:0.1,s316L:0.1,ptfe:0.3,,
22,flat,24,s316L,2.5,s316L,0.8,ptfe,0.5,,,,,6,40,5.54,,,s316L:2.5_s316L:0.8_ptfe:0.5,s316L:2.5,s316L:0.8,ptfe:0.5,,,
23,flat,24,s316L,2.5,s316L,0.8,ptfe,0.5,,,,,6,40,5.3,,,s316L:2.5_s316L:0.8_ptfe:0.5,s316L:2.5,s316L:0.8,ptfe:0.5,,,
24,flat,24,s316L,2.5,s316L,0.8,ptfe,0.5,,,,,6,40,6.24,,,s316L:2.5_s316L:0.8_ptfe:0.5,s316L:2.5,s316L:0.8,ptfe:0.5,,,
25,flat,24,s316L,2.5,s316L,0.8,ptfe,0.5,,,,,6,40,6.26,,,s316L:2.5_s316L:0.8_ptfe:0.5,s316L:2.5,s316L:0.8,ptfe:0.5,,,
26,flat,12,s316L,0.3,s316L,0.3,ptfe,0.2,,,,,0.175,57,0.163,,,s316L:0.3_s316L:0.3_ptfe:0.2,s316L:0.3,s316L:0.3,ptfe:0.2,,,
27,flat,12,s316L,0.3,s316L,0.3,ptfe,0.1,,,,,0.175,57,0.216,,,s316L:0.3_s316L:0.3_ptfe:0.1,s316L:0.3,s316L:0.3,ptfe:0.1,,,
28,flat,12,s316L,0.3,s316L,0.3,ptfe,0.1,,,,,0.175,57,0.14,,,s316L:0.3_s316L:0.3_ptfe:0.1,s316L:0.3,s316L:0.3,ptfe:0.1,,,
29,flat,12,s316L,0.3,s316L,0.3,ptfe,0.1,,,,,0.175,57,0.184,,,s316L:0.3_s316L:0.3_ptfe:0.1,s316L:0.3,s316L:0.3,ptfe:0.1,,,
30,flat,16,s316L,0.4,s316L,0.4,ptfe,0.3,,,,,0.49,106,0.56,,,s316L:0.4_s316L:0.4_ptfe:0.3,s316L:0.4,s316L:0.4,ptfe:0.3,,,
31,flat,16,s316L,0.4,s316L,0.4,ptfe,0.3,,,,,0.49,106,0.531,,,s316L:0.4_s316L:0.4_ptfe:0.3,s316L:0.4,s316L:0.4,ptfe:0.3,,,
32,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,0.49,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
33,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,1.26,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
34,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,1.043,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
35,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,0.81,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
36,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,0.925,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
37,flat,16,s316,0.3,aluminium,0.3,ptfe,1,,,,,1.08,22,0.984,,,s316:0.3_aluminium:0.3_ptfe:1,s316:0.3,aluminium:0.3,ptfe:1,,,
38,flat,8,cs,1,cs,0.8,pvc,0.5,,,,,6,40,4.59,,,cs:1_cs:0.8_pvc:0.5,cs:1,cs:0.8,pvc:0.5,,,
39,flat,8,cs,1,cs,0.8,pvc,0.5,,,,,6,40,6.58,,,cs:1_cs:0.8_pvc:0.5,cs:1,cs:0.8,pvc:0.5,,,
40,flat,8,cs,1,cs,0.8,pvc,0.5,,,,,6,40,6.41,,,cs:1_cs:0.8_pvc:0.5,cs:1,cs:0.8,pvc:0.5,,,
41,flat,8,cs,1,cs,0.8,pvc,0.5,,,,,6,40,5.73,,,cs:1_cs:0.8_pvc:0.5,cs:1,cs:0.8,pvc:0.5,,,
42,flat,16,cs,1.5,cs,0.8,pvc,0.5,,,,,6,40,4,,,cs:1.5_cs:0.8_pvc:0.5,cs:1.5,cs:0.8,pvc:0.5,,,
43,flat,16,cs,1.5,cs,0.8,pvc,0.5,,,,,6,40,6.19,,,cs:1.5_cs:0.8_pvc:0.5,cs:1.5,cs:0.8,pvc:0.5,,,
44,flat,16,cs,1.5,cs,0.8,pvc,0.5,,,,,6,40,5.93,,,cs:1.5_cs:0.8_pvc:0.5,cs:1.5,cs:0.8,pvc:0.5,,,
45,flat,16,cs,1.5,cs,0.8,pvc,0.5,,,,,6,40,5.63,,,cs:1.5_cs:0.8_pvc:0.5,cs:1.5,cs:0.8,pvc:0.5,,,
46,flat,24,cs,3,cs,0.8,pvc,0.5,,,,,6,40,4.85,,,cs:3_cs:0.8_pvc:0.5,cs:3,cs:0.8,pvc:0.5,,,
47,flat,24,cs,3,cs,0.8,pvc,0.5,,,,,6,40,6.13,,,cs:3_cs:0.8_pvc:0.5,cs:3,cs:0.8,pvc:0.5,,,
48,flat,24,cs,3,cs,0.8,pvc,0.5,,,,,6,40,6.3,,,cs:3_cs:0.8_pvc:0.5,cs:3,cs:0.8,pvc:0.5,,,
49,flat,24,cs,3,cs,0.8,pvc,0.5,,,,,6,40,6.09,,,cs:3_cs:0.8_pvc:0.5,cs:3,cs:0.8,pvc:0.5,,,
50,flat,6,s316,0.5,s316,0.5,ptfe,0.3,,,,,2.5,22,2.45,,,s316:0.5_s316:0.5_ptfe:0.3,s316:0.5,s316:0.5,ptfe:0.3,,,
51,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,1.193,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
52,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,0.68,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
53,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,0.459,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
54,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,0.62,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
55,flat,4,s316,0.3,s316,0.5,ptfe,0.3,,,,,0.48,188,0.7,,,s316:0.3_s316:0.5_ptfe:0.3,s316:0.3,s316:0.5,ptfe:0.3,,,
56,flat,4,s316,0.3,s316,0.5,ptfe,0.2,,,,,0.48,188,0.6,,,s316:0.3_s316:0.5_ptfe:0.2,s316:0.3,s316:0.5,ptfe:0.2,,,
57,flat,4,s316,1,s316,0.5,ptfe,0.5,,,,,0.48,188,10.76,,,s316:1_s316:0.5_ptfe:0.5,s316:1,s316:0.5,ptfe:0.5,,,
58,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,1.43,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
59,flat,4,s316,0.3,s316,0.5,ptfe,0.25,,,,,0.48,188,0.92,,,s316:0.3_s316:0.5_ptfe:0.25,s316:0.3,s316:0.5,ptfe:0.25,,,
60,flat,4,s316,0.2,s316,0.5,ptfe,0.2,,,,,0.48,188,1.45,,,s316:0.2_s316:0.5_ptfe:0.2,s316:0.2,s316:0.5,ptfe:0.2,,,
61,flat,4,s316,0.1,s316,0.5,ptfe,0.1,,,,,0.48,188,0.8,,,s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.5,ptfe:0.1,,,
62,flat,4,s316,0.1,s316,0.1,ptfe,0.2,,,,,0.48,188,0.7,,,s316:0.1_s316:0.1_ptfe:0.2,s316:0.1,s316:0.1,ptfe:0.2,,,
63,flat,24,s316,2,s316,0.5,ptfe,0.5,,,,,5,40,7.44,,,s316:2_s316:0.5_ptfe:0.5,s316:2,s316:0.5,ptfe:0.5,,,
64,flat,14,s316,0.8,s316,0.4,ptfe,0.3,,,,,1.1,70,2.27,,,s316:0.8_s316:0.4_ptfe:0.3,s316:0.8,s316:0.4,ptfe:0.3,,,
65,flat,14,s316,0.8,s316,0.4,ptfe,0.3,,,,,1.1,70,0.89,,,s316:0.8_s316:0.4_ptfe:0.3,s316:0.8,s316:0.4,ptfe:0.3,,,
66,flat,14,s316,0.8,s316,0.4,ptfe,0.3,,,,,1.1,70,1.25,,,s316:0.8_s316:0.4_ptfe:0.3,s316:0.8,s316:0.4,ptfe:0.3,,,
67,flat,14,s316,0.8,s316,0.4,ptfe,0.3,,,,,1.1,70,1.14,,,s316:0.8_s316:0.4_ptfe:0.3,s316:0.8,s316:0.4,ptfe:0.3,,,
68,flat,24,s316,1.5,s316,0.2,ptfe,0.5,,,,,3.25,35,3.45,,,s316:1.5_s316:0.2_ptfe:0.5,s316:1.5,s316:0.2,ptfe:0.5,,,
69,flat,24,s316,1.5,s316,0.2,ptfe,0.5,,,,,3.25,35,3.45,,,s316:1.5_s316:0.2_ptfe:0.5,s316:1.5,s316:0.2,ptfe:0.5,,,
70,flat,24,s316,1.5,s316,0.5,ptfe,0.5,,,,,3.25,35,3.45,,,s316:1.5_s316:0.5_ptfe:0.5,s316:1.5,s316:0.5,ptfe:0.5,,,
71,flat,24,s316,1.5,s316,0.5,ptfe,0.5,,,,,3.25,35,3.15,,,s316:1.5_s316:0.5_ptfe:0.5,s316:1.5,s316:0.5,ptfe:0.5,,,
72,flat,24,s316,2.5,s316,0.6,ptfe,0.5,,,,,6,40,4.45,,,s316:2.5_s316:0.6_ptfe:0.5,s316:2.5,s316:0.6,ptfe:0.5,,,
73,flat,4,s316L,0.3,s316L,0.3,ptfe,0.25,,,,,2,55,6.15,,,s316L:0.3_s316L:0.3_ptfe:0.25,s316L:0.3,s316L:0.3,ptfe:0.25,,,
74,flat,4,s316L,0.3,s316L,0.3,ptfe,0.25,,,,,2,55,1.89,,,s316L:0.3_s316L:0.3_ptfe:0.25,s316L:0.3,s316L:0.3,ptfe:0.25,,,
75,flat,24,s316L,2,s316L,0.6,ptfe,0.5,,,,,4,50,4.15,,,s316L:2_s316L:0.6_ptfe:0.5,s316L:2,s316L:0.6,ptfe:0.5,,,
76,flat,24,s316L,2,s316L,0.6,ptfe,0.5,,,,,5,50,6.3,,,s316L:2_s316L:0.6_ptfe:0.5,s316L:2,s316L:0.6,ptfe:0.5,,,
77,flat,24,s316L,2,s316L,0.6,ptfe,0.5,,,,,5,50,5.23,,,s316L:2_s316L:0.6_ptfe:0.5,s316L:2,s316L:0.6,ptfe:0.5,,,
78,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.137,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
79,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.3,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
80,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.575,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
81,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.5,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
82,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.34,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
83,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.38,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
84,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.52,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
85,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.55,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
86,flat,6,s316,0.2,s316,0.2,ptfe,0.1,,,,,0.4,100,0.55,,,s316:0.2_s316:0.2_ptfe:0.1,s316:0.2,s316:0.2,ptfe:0.1,,,
87,flat,16,s316,1,s316,1,ptfe,0.5,,,,,2,160,1.83,,,s316:1_s316:1_ptfe:0.5,s316:1,s316:1,ptfe:0.5,,,
88,flat,16,s316,1,s316,1,ptfe,0.5,,,,,2,160,1.91,,,s316:1_s316:1_ptfe:0.5,s316:1,s316:1,ptfe:0.5,,,
89,flat,10,s316,0.6,s316,0.6,ptfe,0.5,,,,,2,160,2.08,,,s316:0.6_s316:0.6_ptfe:0.5,s316:0.6,s316:0.6,ptfe:0.5,,,
90,flat,16,s316,1.5,s316,0.5,ptfe,0.5,,,,,6,40,5.97,,,s316:1.5_s316:0.5_ptfe:0.5,s316:1.5,s316:0.5,ptfe:0.5,,,
91,flat,16,s316,1.5,s316,0.5,ptfe,0.5,,,,,6,40,5.16,,,s316:1.5_s316:0.5_ptfe:0.5,s316:1.5,s316:0.5,ptfe:0.5,,,
92,flat,16,s316,1.5,s316,0.5,ptfe,0.5,,,,,6,40,8.93,,,s316:1.5_s316:0.5_ptfe:0.5,s316:1.5,s316:0.5,ptfe:0.5,,,
93,flat,24,s316,3,s316,1,ptfe,0.5,,,,,6,40,6.05,,,s316:3_s316:1_ptfe:0.5,s316:3,s316:1,ptfe:0.5,,,
94,flat,24,s316,3,s316,1,ptfe,0.5,,,,,6,40,6.04,,,s316:3_s316:1_ptfe:0.5,s316:3,s316:1,ptfe:0.5,,,
95,flat,24,s316,3,s316,1,ptfe,0.5,,,,,6,40,5.24,,,s316:3_s316:1_ptfe:0.5,s316:3,s316:1,ptfe:0.5,,,
96,flat,8,s316,0.5,s316,0.5,ptfe,0.3,,,,,2,22,2.15,,,s316:0.5_s316:0.5_ptfe:0.3,s316:0.5,s316:0.5,ptfe:0.3,,,
97,flat,8,s316,0.5,s316,0.5,ptfe,0.3,,,,,2,22,2.45,,,s316:0.5_s316:0.5_ptfe:0.3,s316:0.5,s316:0.5,ptfe:0.3,,,
98,flat,8,s316,0.5,s316,0.5,ptfe,0.3,,,,,2,22,2.19,,,s316:0.5_s316:0.5_ptfe:0.3,s316:0.5,s316:0.5,ptfe:0.3,,,
99,flat,3,s316,0.6,inconel,0.42,ptfe,0.25,,,,,7.5,48,7.21,,,s316:0.6_inconel:0.42_ptfe:0.25,s316:0.6,inconel:0.42,ptfe:0.25,,,
100,flat,3,s316,0.6,inconel,0.42,ptfe,0.25,,,,,7.5,48,6.5,,,s316:0.6_inconel:0.42_ptfe:0.25,s316:0.6,inconel:0.42,ptfe:0.25,,,
101,flat,3,s316,0.6,inconel,0.42,ptfe,0.25,,,,,7.5,48,12,,,s316:0.6_inconel:0.42_ptfe:0.25,s316:0.6,inconel:0.42,ptfe:0.25,,,
102,flat,6,s316,1,inconel,0.8,ptfe,0.3,,,,,7.5,70,6.52,,,s316:1_inconel:0.8_ptfe:0.3,s316:1,inconel:0.8,ptfe:0.3,,,
103,flat,6,s316,1,inconel,0.8,ptfe,0.3,,,,,7.5,70,5.61,,,s316:1_inconel:0.8_ptfe:0.3,s316:1,inconel:0.8,ptfe:0.3,,,
104,flat,1,s316,0.1,s316,0.1,ptfe,0.1,,,,,5,22,8.1,,,s316:0.1_s316:0.1_ptfe:0.1,s316:0.1,s316:0.1,ptfe:0.1,,,
105,flat,1,s316,0.1,s316,0.1,ptfe,0.1,,,,,5,22,4.66,,,s316:0.1_s316:0.1_ptfe:0.1,s316:0.1,s316:0.1,ptfe:0.1,,,
106,flat,1,s316,0.1,s316,0.1,ptfe,0.1,,,,,5,22,5.47,,,s316:0.1_s316:0.1_ptfe:0.1,s316:0.1,s316:0.1,ptfe:0.1,,,
107,flat,1,s316,0.1,s316,0.1,ptfe,0.1,,,,,5,22,5.08,,,s316:0.1_s316:0.1_ptfe:0.1,s316:0.1,s316:0.1,ptfe:0.1,,,
108,flat,1,s316,0.1,s316,0.1,ptfe,0.1,,,,,5,22,4.97,,,s316:0.1_s316:0.1_ptfe:0.1,s316:0.1,s316:0.1,ptfe:0.1,,,
109,flat,36,s316,1,s316,1,ptfe,0.5,s316,3,ptfe,0.5,1,75,0.8,,,s316:1_s316:1_ptfe:0.5_ptfe:0.5_s316:3,s316:1,s316:1,ptfe:0.5,ptfe:0.5,s316:3,
110,flat,36,s316,1,s316,1,ptfe,0.5,s316,3,ptfe,0.5,0.715,35,6.3,,,s316:1_s316:1_ptfe:0.5_ptfe:0.5_s316:3,s316:1,s316:1,ptfe:0.5,ptfe:0.5,s316:3,
111,flat,36,s316,1,s316,1,ptfe,0.5,s316,3,ptfe,0.5,0.715,35,6.65,,,s316:1_s316:1_ptfe:0.5_ptfe:0.5_s316:3,s316:1,s316:1,ptfe:0.5,ptfe:0.5,s316:3,
112,flat,36,s316,1,s316,1,ptfe,0.5,s316,3,ptfe,0.5,0.715,35,7.01,,,s316:1_s316:1_ptfe:0.5_ptfe:0.5_s316:3,s316:1,s316:1,ptfe:0.5,ptfe:0.5,s316:3,
113,flat,36,s316,1,s316,1,ptfe,0.5,s316,3,ptfe,0.5,0.715,35,8.2,,,s316:1_s316:1_ptfe:0.5_ptfe:0.5_s316:3,s316:1,s316:1,ptfe:0.5,ptfe:0.5,s316:3,
114,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,4.1,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
115,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,2.72,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
116,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,3.33,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
117,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,4.4,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
118,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,2.57,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
119,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,3.21,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
120,flat,16,s316,1,s316,0.5,ptfe,0.5,s316,0.5,ptfe,0.5,3,35,3.18,,,s316:1_s316:0.5_ptfe:0.5_ptfe:0.5_s316:0.5,s316:1,s316:0.5,ptfe:0.5,ptfe:0.5,s316:0.5,
121,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3.3,35,3.16,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
122,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3.3,35,2.98,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
123,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3.3,35,3.37,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
124,flat,8,s316,0.5,s316,0.5,ptfe,0.5,,,,,3.21,35,2.59,,,s316:0.5_s316:0.5_ptfe:0.5,s316:0.5,s316:0.5,ptfe:0.5,,,
125,flat,8,s316,0.5,s316,0.5,ptfe,0.5,,,,,3.2,35,3.7,,,s316:0.5_s316:0.5_ptfe:0.5,s316:0.5,s316:0.5,ptfe:0.5,,,
126,flat,8,s316,0.5,s316,0.5,ptfe,0.5,,,,,3.3,35,3.9,,,s316:0.5_s316:0.5_ptfe:0.5,s316:0.5,s316:0.5,ptfe:0.5,,,
127,flat,8,s316,0.5,s316,0.5,ptfe,0.5,,,,,3.2,35,2.81,,,s316:0.5_s316:0.5_ptfe:0.5,s316:0.5,s316:0.5,ptfe:0.5,,,
128,flat,8,s316,0.5,s316,0.5,ptfe,0.5,,,,,3.2,35,3.4,,,s316:0.5_s316:0.5_ptfe:0.5,s316:0.5,s316:0.5,ptfe:0.5,,,
129,flat,16,s316,0.5,s316,1,ptfe,0.5,,,,,3.5,35,3.28,,,s316:0.5_s316:1_ptfe:0.5,s316:0.5,s316:1,ptfe:0.5,,,
130,flat,16,s316,0.5,s316,1,ptfe,0.5,,,,,3,35,3.3,,,s316:0.5_s316:1_ptfe:0.5,s316:0.5,s316:1,ptfe:0.5,,,
131,flat,16,s316,0.5,s316,1,ptfe,0.5,,,,,3.5,35,3.52,,,s316:0.5_s316:1_ptfe:0.5,s316:0.5,s316:1,ptfe:0.5,,,
132,flat,16,s316,0.5,s316,1,ptfe,0.5,,,,,3,35,3.31,,,s316:0.5_s316:1_ptfe:0.5,s316:0.5,s316:1,ptfe:0.5,,,
133,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3.5,35,3.1,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
134,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3,35,3.25,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
135,flat,24,s316,0.5,s316,1.5,ptfe,0.5,,,,,3.5,35,2.1,,,s316:0.5_s316:1.5_ptfe:0.5,s316:0.5,s316:1.5,ptfe:0.5,,,
136,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.7,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
137,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.8,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
138,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.1,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
139,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.05,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
140,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,2.85,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
141,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,4.2,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
142,flat,1,s316,0.1,s316,0.1,ptfe,0.1,s316,0.5,,,3.5,25,3.65,,,s316:0.1_s316:0.1_s316:0.5_ptfe:0.1,s316:0.1,s316:0.1,s316:0.5,ptfe:0.1,,
